Component,Origin,Class,Subclass,Group,Subgroup,Unit Type,Definition,Literature Cited,CMECS Version,Component Code,Unit Code,IRI (NCEI base URL + Term ID),Unit ID,Unit Status,Type of Change,Implementation Guidance,Notes
Substrate Component,Biogenic Substrate,Coarse Unconsolidated Biogenic Substrate,Biogenic Rubble,Shell Rubble,<Crepidula> Rubble,CMECS Substrate Component: Substrate Subgroup,"Biogenic Rubble particles (64 millimeters to < 4,096 millimeters, equivalent to Geologic Origin Subgroups: Cobble and Boulder) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of conglomerated <Crepidula> shells. While <Crepidula> are slowly mobile and do not cement their shells, the gregarious settlement of their larvae on conspecifics (Zhao and Qian 2002) can lead to very dense accumulations as live shells build over dead shells, and sediments fill in to bind these areas into flat shelly masses.","Zhao, B. and P-Y. Qian. 2002. “Larval Settlement and Metamorphosis in the Slipper Limpet Crepidula onyx (Sowerby) in Response to Conspecific Cues and the Cues from Biofilm.” Journal of Experimental Marine Biology and Ecology 269: 39–5.",1.1.2,S,2.8.1.3.2,https://w3id.org/CMECS/CMECS_00001033,CMECS_00001033,Derived Unit,Change in level down|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Coarse Unconsolidated Biogenic Substrate,Biogenic Rubble,Shell Rubble,Mussel Rubble,CMECS Substrate Component: Substrate Subgroup,"Biogenic Rubble particles (64 millimeters to < 4,096 millimeters, equivalent to Geologic Origin Subgroups: Cobble and Boulder) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of self-adhered or conglomerated mussel shells.",,1.1.2,S,2.8.1.3.3,https://w3id.org/CMECS/CMECS_00000585,CMECS_00000585,Derived Unit,Change in level down|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Coarse Unconsolidated Biogenic Substrate,Biogenic Rubble,Shell Rubble,Oyster Rubble,CMECS Substrate Component: Substrate Subgroup,"Biogenic Rubble particles (64 millimeters to < 4,096 millimeters, equivalent to Geologic Origin Subgroups: Cobble and Boulder) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of cemented or conglomerated oyster shells.",,1.1.2,S,2.8.1.3.4,https://w3id.org/CMECS/CMECS_00000621,CMECS_00000621, Derived Unit,Change in level down|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Coarse Unconsolidated Biogenic Substrate,Biogenic Rubble,Wood Rubble,,CMECS Substrate Component: Substrate Group,"Biogenic Rubble particles (64 millimeters to < 4,096 millimeters, equivalent to Geologic Origin Subgroups: Cobble and Boulder) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of non-living woody material.",,1.1.2,S,2.8.1.4,https://w3id.org/CMECS/CMECS_00001637,CMECS_00001637,Original Unit,Addition,See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Coarse Unconsolidated Biogenic Substrate,Biogenic Rubble,Wood Rubble,Very Coarse Woody Debris,CMECS Substrate Component: Substrate Subgroup,"Biogenic Rubble particles (256 millimeters to < 4,096 millimeters, equivalent to Geologic Origin Subgroup: Boulder) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of non-living very coarse woody debris.",,1.1.2,S,2.8.1.4.1,https://w3id.org/CMECS/CMECS_00000879,CMECS_00000879,Original Unit,Membership change|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Coarse Unconsolidated Biogenic Substrate,Biogenic Rubble,Wood Rubble,Coarse Woody Debris,CMECS Substrate Component: Substrate Subgroup,"Biogenic Rubble particles (64 millimeters to < 256 millimeters, equivalent to Geologic Origin Subgroup: Cobble) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of non-living coarse woody debris.",,1.1.2,S,2.8.1.4.2,https://w3id.org/CMECS/CMECS_00000168,CMECS_00000168,Original Unit,Membership change|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Coarse Unconsolidated Biogenic Substrate,Biogenic Rubble,Worm Rubble,,CMECS Substrate Component: Substrate Group,"Biogenic Rubble particles (64 millimeters to < 4,096 millimeters, equivalent to Geologic Origin Subgroups: Cobble and Boulder) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of the cemented or conglomerated calcareous or sandy tubes of polychaetes or other worm-like fauna.",,1.1.2,S,2.8.1.5,https://w3id.org/CMECS/CMECS_00001639,CMECS_00001639,Original Unit,Addition,See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Coarse Unconsolidated Biogenic Substrate,Biogenic Rubble,Worm Rubble,Sabellariid Rubble,CMECS Substrate Component: Substrate Subgroup,"Biogenic Rubble particles (64 millimeters to < 4,096 millimeters, equivalent to Geologic Origin Subgroups: Cobble and Boulder) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of sand and shell bits cemented with adhesive proteins into cohesive, clustered tubes by sabellariid worms (e.g., <Sabellaria> or <Phragmatopoma>).",,1.1.2,S,2.8.1.5.1,https://w3id.org/CMECS/CMECS_00000691,CMECS_00000691,Derived Unit,Change in level down|Membership change|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Coarse Unconsolidated Biogenic Substrate,Biogenic Rubble,Worm Rubble,Serpulid Rubble,CMECS Substrate Component: Substrate Subgroup,"Biogenic Rubble particles (64 millimeters to < 4,096 millimeters, equivalent to Geologic Origin Subgroups: Cobble and Boulder) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of cemented calcareous worm tubes produced by serpulid worms, e.g., <Serpula>.",,1.1.2,S,2.8.1.5.2,https://w3id.org/CMECS/CMECS_00000733,CMECS_00000733,Derived Unit,Change in level down|Membership change|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,,,,CMECS Substrate Component: Class,"Biogenic Unconsolidated Substrate that is dominated by fine biogenic substrate particles (0.004 to < 64 millimeters, equivalent to Geologic Origin Subgroups: Granule and Pebble, and Groups: Sand, and Mud) that cover 50% or greater of the Biogenic Substrate surface, including hash of various origins, as well as organic material and oozes. ",,1.1.2,S,2.9,https://w3id.org/CMECS/CMECS_00001665,CMECS_00001665,Original Unit,Addition,See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Biogenic Hash ,,,CMECS Substrate Component: Substrate Subclass,"Biogenic Unconsolidated Substrate dominated by Biogenic Hash particles (2 to < 64 millimeters, equivalent to Geologic Origin Subgroups: Granule and Pebble) that cover 50% or greater of the Biogenic Substrate surface. Particles may be either loose whole or broken non-living biogenic fragments.",,1.1.2,S,2.9.1,https://w3id.org/CMECS/CMECS_00001655,CMECS_00001655,Original Unit,Addition,See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Biogenic Hash ,Algal Hash,,CMECS Substrate Component: Substrate Group,"Biogenic Hash particles (2 to < 64 millimeters, equivalent to Geologic Origin Subgroups: Granule and Pebble) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of non-living calcareous algae fragments.",,1.1.2,S,2.9.1.1,https://w3id.org/CMECS/CMECS_00001654,CMECS_00001654,Original Unit,Addition,See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Biogenic Hash ,Algal  Hash,Rhodolith Hash,CMECS Substrate Component: Substrate Subgroup,"Biogenic Hash particles (2 to < 64 millimeters, equivalent to Geologic Origin Subgroups: Granule and Pebble) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of non-living rhodolith fragments.",,1.1.2,S,2.9.1.1.1,https://w3id.org/CMECS/CMECS_00000673,CMECS_00000673,Derived Unit,Change in level down|Membership change|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Biogenic Hash ,Coral Hash,,CMECS Substrate Component: Substrate Group,"Biogenic Hash particles (2 to < 64 millimeters, equivalent to Geologic Origin Subgroups: Granule and Pebble) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of non-living coral fragments.",,1.1.2,S,2.9.1.2,https://w3id.org/CMECS/CMECS_00000193,CMECS_00000193,Derived Unit,Change in level down|Membership change|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Biogenic Hash ,Coral Hash,<Acropora> Hash,CMECS Substrate Component: Substrate Subgroup,"Biogenic Hash particles (2 to < 64 millimeters, equivalent to Geologic Origin Subgroups: Granule and Pebble) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of non-living <Acropora> fragments.",,1.1.2,S,2.9.1.2.1,https://w3id.org/CMECS/CMECS_00001653,CMECS_00001653,Original Unit,Addition,See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Biogenic Hash ,Shell Hash,,CMECS Substrate Component: Substrate Group,"Biogenic Hash particles (2 to < 64 millimeters, equivalent to Geologic Origin Subgroups: Granule and Pebble) that cover 50% or greater of the Biogenic Substrate surface and are of primarily composed of non-living shells and shell bits. Most (but not all) shell-builders are mollusks.",,1.1.2,S,2.9.1.3,https://w3id.org/CMECS/CMECS_00000744,CMECS_00000744,Derived Unit,Change in level down|Membership change|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Biogenic Hash ,Shell Hash,<Coquina> Hash,CMECS Substrate Component: Substrate Subgroup,"Biogenic Hash particles (2 to < 64 millimeters, equivalent to Geologic Origin Subgroups: Granule and Pebble) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of cemented or conglomerated <Coquina> shells and shell bits.",,1.1.2,S,2.9.1.3.1,https://w3id.org/CMECS/CMECS_00001021,CMECS_00001021,Derived Unit,Change in level down|Membership change|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Biogenic Hash ,Shell Hash,<Crepidula> Hash,CMECS Substrate Component: Substrate Subgroup,"Biogenic Hash particles (2 to < 64 millimeters, equivalent to Geologic Origin Subgroups: Granule and Pebble) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of loose <Crepidula> shells and shell bits.",,1.1.2,S,2.9.1.3.2,https://w3id.org/CMECS/CMECS_00001030,CMECS_00001030,Derived Unit,Change in Level Down|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Biogenic Hash ,Shell Hash,Mussel Hash,CMECS Substrate Component: Substrate Subgroup,"Biogenic Hash particles (2 to < 64 millimeters, equivalent to Geologic Origin Subgroups: Granule and Pebble) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of loose mussel shells and shell bits.",,1.1.2,S,2.9.1.3.3,https://w3id.org/CMECS/CMECS_00000582,CMECS_00000582,Derived Unit,Change in level down|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
